hccis_id,rpt_year,code,value,owner_hccis_id
21,2019,5512,-132214,21
21,2019,6010,2,21
21,2019,6020,2,21
21,2019,6030,2,21
21,2019,6034,,21
21,2019,6040,1,21
21,2019,6051,1,21
21,2019,6052,48,21
21,2019,6053,1270,21
21,2019,6054,1318,21
21,2019,6070,2,21
21,2019,6080,3,21
21,2019,6090,2,21
21,2019,6092,,21
21,2019,2051,24,21
21,2019,2050,3.59,21
21,2019,2048,,21
21,2019,2047,,21
21,2019,2046,,21
21,2019,2044,3.56,21
21,2019,2043,,21
21,2019,6093,,21
21,2019,6094,,21
21,2019,6100,2,21
21,2019,6101,4,21
21,2019,6110,1,21
21,2019,6112,,21
21,2019,6113,1197,21
21,2019,6114,1197,21
21,2019,6122,1,21
21,2019,6123,315,21
21,2019,6124,316,21
21,2019,6130,2,21
21,2019,7200,,21
21,2019,7201,,21
21,2019,7202,,21
21,2019,7203,,21
21,2019,7204,,21
21,2019,7205,2,21
21,2019,7206,1,21
21,2019,7207,1,21
21,2019,7208,,21
21,2019,7209,,21
21,2019,7210,3,21
21,2019,7218,1,21
21,2019,7219,,21
21,2019,7220,1,950
21,2019,7221,2,21
21,2019,7222,106,21
21,2019,7223,108,21
21,2019,7225,31482996,21
21,2019,7234,5424624,21
21,2019,7235,26058372,21
21,2019,7236,106057,21
21,2019,7238,102792,21
21,2019,7240,20815,21
21,2019,7242,290921,21
21,2019,7243,1148114,21
21,2019,7244,2222,21
21,2019,7245,2154,21
21,2019,7248,194,21
21,2019,7249,,21
21,2019,7250,21601231,21
21,2019,7251,2222,21
21,2019,7252,63,21
21,2019,7253,4621046,21
21,2019,7255,67,21
21,2019,7256,0,21
21,2019,7258,19,21
21,2019,7259,14770880,21
21,2019,7260,-9468053,21
21,2019,6131,1,21
21,2019,6140,2,21
21,2019,6141,,21
21,2019,6144,,21
21,2019,6145,,21
21,2019,6150,2,21
21,2019,6151,,21
21,2019,6154,,21
21,2019,7529,20,21
21,2019,7528,25,21
21,2019,7527,2,21
21,2019,7526,12,21
21,2019,7525,7,21
21,2019,7524,,21
21,2019,7523,95,21
21,2019,7522,,21
21,2019,7521,,21
21,2019,7520,,21
21,2019,7519,,21
21,2019,7518,,21
21,2019,7517,,21
21,2019,7516,,21
21,2019,7515,,21
21,2019,7514,2102,21
21,2019,7513,141,21
21,2019,7512,,21
21,2019,2042,,21
21,2019,2041,,21
21,2019,2040,135.44,21
21,2019,2038,,21
21,2019,2037,1,21
21,2019,2036,1.53,21
21,2019,2034,7.72,21
21,2019,2033,,21
21,2019,2032,11.34,21
21,2019,2031,25.51,21
21,2019,2030,10231803,21
21,2019,2028,,21
21,2019,2027,130356,21
21,2019,7511,62,21
21,2019,7510,18,21
21,2019,7509,,21
21,2019,7508,466,21
21,2019,7507,6,21
21,2019,7506,51,21
21,2019,7505,52,21
21,2019,7504,4,21
21,2019,7503,29,21
21,2019,7502,12,21
21,2019,7500,201,21
21,2019,7499,5,21
21,2019,7498,5,21
21,2019,7497,,21
21,2019,7496,,21
21,2019,7495,,21
21,2019,7494,,21
21,2019,7493,,21
21,2019,7492,,21
21,2019,7491,,21
21,2019,7490,,21
21,2019,7489,,21
21,2019,7488,,21
21,2019,7487,25,21
21,2019,7486,,21
21,2019,7485,,21
21,2019,7484,,21
21,2019,7483,,21
21,2019,7482,,21
21,2019,7481,,21
21,2019,7480,,21
21,2019,7479,25,21
21,2019,7478,,21
21,2019,7477,,21
21,2019,7476,,21
21,2019,7475,,21
21,2019,7469,,21
21,2019,7468,,21
21,2019,7467,,21
21,2019,7466,,21
21,2019,7465,,21
21,2019,7464,,21
21,2019,7463,25,21
21,2019,7462,,21
21,2019,7461,,21
21,2019,7441,1241979,21
21,2019,7440,,21
21,2019,7439,,21
21,2019,7438,,21
21,2019,7436,,21
21,2019,7435,,21
21,2019,7434,,21
21,2019,7433,1235805,21
21,2019,7432,,21
21,2019,7431,,21
21,2019,7430,,21
21,2019,7429,6174,21
21,2019,7428,,21
21,2019,7427,,21
21,2019,7426,210,21
21,2019,7425,67,21
21,2019,7424,1,21
21,2019,7423,6,21
21,2019,7421,8,21
21,2019,7420,3,21
21,2019,7419,,21
21,2019,7418,9,21
21,2019,7162,,21
21,2019,7161,,21
21,2019,7159,64,21
21,2019,7158,,21
21,2019,7157,8,21
21,2019,7156,1149,21
21,2019,7155,1301,21
21,2019,7154,145,21
21,2019,7148,44,21
21,2019,7147,,21
21,2019,7145,,21
21,2019,6155,,21
21,2019,6160,2,21
21,2019,7261,468,21
21,2019,7263,-2914868,21
21,2019,7264,102,21
21,2019,7266,0,21
21,2019,7267,543,21
21,2019,7268,27,21
21,2019,7269,-4040731,21
21,2019,7271,19,21
21,2019,7274,6,21
21,2019,2026,149790,21
21,2019,2024,2681107,21
21,2019,2023,,21
21,2019,2022,497226,21
21,2019,2021,1743608,21
21,2019,813,,21
21,2019,811,,21
21,2019,806,1872,21
21,2019,801,12186,21
21,2019,800,2651344,21
21,2019,790,22663493,21
21,2019,780,25324959,21
21,2019,8047,,21
21,2019,8049,102,21
21,2019,8050,,21
21,2019,8051,335670,21
21,2019,8052,,21
21,2019,8053,,21
21,2019,8054,201,21
21,2019,8055,,21
21,2019,8056,,21
21,2019,8057,95,21
21,2019,8058,,21
21,2019,8059,,21
21,2019,8060,,21
21,2019,8061,,21
21,2019,8062,42900692,21
21,2019,8063,-17927107,21
21,2019,8064,1702538,21
21,2019,8065,1678326,21
21,2019,8066,2714343,21
21,2019,8067,1047,21
21,2019,8068,921,21
21,2019,8069,2222,21
21,2019,8070,379,21
21,2019,8071,352,21
21,2019,8072,543,21
21,2019,8073,1,21
21,2019,778,5345,21
21,2019,777,,21
21,2019,776,,21
21,2019,775,,21
21,2019,773,310275,21
21,2019,772,35754,21
21,2019,770,351374,21
21,2019,762,-711073,21
21,2019,760,-17927107,21
21,2019,754,-15530413,21
21,2019,752,-2396694,21
21,2019,751,-142801,21
21,2019,750,24973585,21
21,2019,744,-2914868,21
21,2019,743,,21
21,2019,742,,21
21,2019,741,-9468053,21
21,2019,740,42900692,21
21,2019,739,-581405,21
21,2019,738,-17345702,21
21,2019,730,2714343,21
21,2019,727,,21
21,2019,724,,21
21,2019,721,11835,21
21,2019,7163,,21
21,2019,7164,,21
21,2019,7166,,21
21,2019,7167,5,21
21,2019,7168,,21
21,2019,7175,51,21
21,2019,7176,543,21
21,2019,7177,113,21
21,2019,7178,1,21
21,2019,7179,,21
21,2019,7180,191,21
21,2019,7181,35,21
21,2019,7183,,21
21,2019,7184,,21
21,2019,7185,,21
21,2019,7186,,21
21,2019,7188,,21
21,2019,7189,2,21
21,2019,8074,2,21
21,2019,8075,2,21
21,2019,8076,3,613
21,2019,8077,2,21
21,2019,8078,2,21
21,2019,8079,2,21
21,2019,8080,3,1012
21,2019,8081,2,21
21,2019,8082,3,950
21,2019,8083,2,21
21,2019,8084,2,21
21,2019,8100,-581405,21
21,2019,8101,-446170,21
21,2019,8102,-135235,21
21,2019,7144,,21
21,2019,7142,4621046,21
21,2019,7141,,21
21,2019,7139,,21
21,2019,7138,,21
21,2019,7136,-2914868,21
21,2019,7135,1036017,21
21,2019,7134,,21
21,2019,7133,1678326,21
21,2019,7132,242730,21
21,2019,7131,,21
21,2019,7130,,21
21,2019,7128,32922031,21
21,2019,7127,1439035,21
21,2019,7126,-4169828,21
21,2019,7125,-13757279,21
21,2019,7124,,21
21,2019,7123,-3021,21
21,2019,7122,-3694,21
21,2019,7121,-161701,21
21,2019,7120,203078,21
21,2019,7119,19803,21
21,2019,7118,9755690,21
21,2019,7117,90,21
21,2019,7113,1607785,21
21,2019,7112,,21
21,2019,7111,9958768,21
21,2019,7110,27206486,21
21,2019,7109,19893,21
21,2019,7108,5715545,21
21,2019,7107,,21
21,2019,7106,,21
21,2019,7105,5024426,21
21,2019,7104,16576805,21
21,2019,7103,-165395,21
21,2019,7102,-545678,21
21,2019,7101,,21
21,2019,7100,,21
21,2019,7099,-2202260,21
21,2019,7098,-7265793,21
21,2019,7097,9978661,21
21,2019,7096,,21
21,2019,7095,222881,21
21,2019,7094,9755780,21
21,2019,7092,,21
21,2019,7091,,21
21,2019,7090,32922031,21
21,2019,7089,30207688,21
21,2019,7088,514879,21
21,2019,7087,3717981,21
21,2019,7086,,21
21,2019,7085,,21
21,2019,7082,25,21
22,2019,6110,1,22
22,2019,4340,971,22
22,2019,4341,427,22
22,2019,4342,29,22
22,2019,4344,23,22
22,2019,4351,2.82,22
22,2019,4352,,22
22,2019,4353,3,22
22,2019,4355,,22
22,2019,4356,19,22
22,2019,4357,,22
22,2019,4360,1510,22
22,2019,4363,,22
22,2019,4364,,22
22,2019,4365,22,22
22,2019,4366,,22
22,2019,200,1376985,22
22,2019,201,76146480,22
22,2019,202,,22
22,2019,203,,22
22,2019,204,,22
22,2019,207,,22
22,2019,208,,22
22,2019,210,76146480,22
22,2019,215,-36137294,22
22,2019,216,-1375660,22
22,2019,219,38633526,22
22,2019,220,-37512954,22
22,2019,240,235746,22
22,2019,250,38869272,22
22,2019,260,37492287,22
22,2019,300,1016237,22
22,2019,320,80419,22
22,2019,330,441167,22
22,2019,333,,22
22,2019,340,,22
22,2019,600,37492287,22
22,2019,601,9759567,22
22,2019,602,3100764,22
22,2019,604,8577148,22
22,2019,608,9954632,22
22,2019,615,390161,22
22,2019,616,1575717,22
22,2019,618,,22
22,2019,619,3356129,22
22,2019,622,271263,22
22,2019,623,454380,22
22,2019,625,52526,22
22,2019,700,1376985,22
22,2019,711,,22
22,2019,714,,22
22,2019,715,43583,22
22,2019,717,775612,22
22,2019,721,32866,22
22,2019,724,,22
22,2019,727,,22
22,2019,730,16285209,22
22,2019,738,-36137294,22
22,2019,739,-1375660,22
22,2019,740,76146480,22
22,2019,741,-17796199,22
22,2019,742,-3957239,22
22,2019,743,-2232543,22
22,2019,744,-1634358,22
22,2019,750,38633526,22
22,2019,751,-1193184,22
22,2019,752,-24124132,22
22,2019,754,-13387203,22
22,2019,760,-37512954,22
22,2019,762,-831618,22
22,2019,770,235746,22
22,2019,772,12500,22
22,2019,773,223246,22
22,2019,775,,22
22,2019,776,,22
22,2019,777,,22
22,2019,778,,22
22,2019,780,38869272,22
22,2019,790,37492287,22
22,2019,800,1016237,22
22,2019,801,80159,22
22,2019,806,260,22
22,2019,811,,22
22,2019,813,,22
22,2019,815,,22
22,2019,819,,22
22,2019,820,80419,22
22,2019,821,45264,22
22,2019,823,,22
22,2019,825,395903,22
22,2019,830,441167,22
22,2019,831,,22
22,2019,834,1016237,22
22,2019,837,,22
22,2019,840,,22
22,2019,841,33325275,22
22,2019,842,7847271,22
22,2019,843,2458676,22
22,2019,847,938114,22
22,2019,850,76146480,22
22,2019,851,48968890,22
22,2019,852,1139711,22
22,2019,853,27174303,22
22,2019,854,3611533,22
22,2019,860,76146480,22
22,2019,871,4073032,22
22,2019,872,4775671,22
22,2019,873,4501508,22
22,2019,876,13824092,22
22,2019,880,27174303,22
22,2019,887,0,22
22,2019,2021,3201389,22
22,2019,2022,60419,22
22,2019,2023,167233,22
22,2019,2024,,22
22,2019,2026,,22
22,2019,2027,250914,22
22,2019,2028,,22
22,2019,2030,9759567,22
22,2019,2031,42.4,22
22,2019,2032,1.5,22
22,2019,2033,4.7,22
22,2019,2034,,22
22,2019,2036,,22
22,2019,2037,1.9,22
22,2019,2038,,22
22,2019,2040,144.5,22
22,2019,2041,5,22
22,2019,2042,,22
22,2019,2043,,22
22,2019,2044,6,22
22,2019,2046,,22
22,2019,2047,,22
22,2019,2048,,22
22,2019,2050,11,22
22,2019,2051,51,22
22,2019,2052,1,22
22,2019,2053,3,22
22,2019,2054,,22
22,2019,2056,,22
22,2019,2057,2,22
22,2019,2058,,22
22,2019,2060,152,22
22,2019,2061,16,22
22,2019,2062,1,22
22,2019,2063,9,22
22,2019,2064,,22
22,2019,2066,,22
22,2019,2067,1,22
22,2019,2068,,22
22,2019,2070,60,22
22,2019,2071,8.7,22
22,2019,2072,,22
22,2019,2073,2.8,22
22,2019,2074,,22
22,2019,2076,,22
22,2019,2077,,22
22,2019,2078,,22
22,2019,2080,27.7,22
22,2019,2104,644765,22
22,2019,2114,12.8,22
22,2019,2121,,22
22,2019,2122,191265,22
22,2019,2123,661702,22
22,2019,2125,490283,22
22,2019,2128,3591432,22
22,2019,2131,,22
22,2019,2132,2.5,22
22,2019,2133,9.2,22
22,2019,2135,8.8,22
22,2019,2138,53.3,22
22,2019,2141,,22
22,2019,2142,,22
22,2019,2143,,22
22,2019,2145,,22
22,2019,2146,,22
22,2019,2147,,22
22,2019,2148,,22
22,2019,2151,,22
22,2019,2152,3,22
22,2019,2153,6,22
22,2019,2155,9,22
22,2019,2156,1,22
22,2019,2157,50,22
22,2019,2158,19,22
22,2019,2161,,22
22,2019,2162,2,22
22,2019,2163,3,22
22,2019,2165,2,22
22,2019,2166,,22
22,2019,2167,8,22
22,2019,2168,15,22
22,2019,2171,,22
22,2019,2172,0.1,22
22,2019,2173,1,22
22,2019,2175,,22
22,2019,2176,1,22
22,2019,2177,10.5,22
22,2019,2178,500165,22
22,2019,2182,7,22
22,2019,2185,,22
22,2019,2188,7.4,22
22,2019,2192,3,22
22,2019,2194,3,22
22,2019,2198,0.6,22
22,2019,4011,6,22
22,2019,4014,,22
22,2019,4017,,22
22,2019,4020,2738,22
22,2019,4022,82,22
22,2019,4025,1204,22
22,2019,4026,65,22
22,2019,4030,2738,22
22,2019,4033,297,22
22,2019,4034,297,22
22,2019,4035,,22
22,2019,4037,71,22
22,2019,4041,,22
22,2019,4044,,22
22,2019,4060,4258,22
22,2019,4304,2,22
22,2019,4307,,22
22,2019,4309,,22
22,2019,4320,971,22
22,2019,4322,58,22
22,2019,4323,,22
22,2019,4324,58,22
22,2019,4326,,22
22,2019,4327,22,22
22,2019,4329,,22
22,2019,4331,,22
22,2019,4333,24,22
22,2019,4334,,22
22,2019,4335,32,22
22,2019,4336,,22
22,2019,4337,3,22
22,2019,4339,59,22
22,2019,4367,,22
22,2019,4369,22,22
22,2019,4370,527,22
22,2019,4373,61,22
22,2019,4376,0,22
22,2019,4379,340,22
22,2019,4380,1486,22
22,2019,4383,172,22
22,2019,4386,0,22
22,2019,4389,959,22
22,2019,4501,20602,22
22,2019,4502,11541,22
22,2019,4503,8438,22
22,2019,4504,25,22
22,2019,4505,623,22
22,2019,4506,,22
22,2019,4508,,22
22,2019,4520,0.81,22
22,2019,4530,144,22
22,2019,4531,0,22
22,2019,4540,0.19,22
22,2019,5101,,22
22,2019,5102,,22
22,2019,5200,,22
22,2019,5501,9440243,22
22,2019,5502,4131494,22
22,2019,5503,-4650660,22
22,2019,5504,-2206280,22
22,2019,5506,972864,22
22,2019,5507,-490598,22
22,2019,5512,-170547,22
22,2019,6010,2,22
22,2019,6020,2,22
22,2019,6030,2,22
22,2019,6034,,22
22,2019,6040,2,22
22,2019,6051,1,22
22,2019,6052,40,22
22,2019,6053,1100,22
22,2019,6054,1140,22
22,2019,6070,2,22
22,2019,6080,2,22
22,2019,6090,2,22
22,2019,6092,,22
22,2019,6093,,22
22,2019,6094,,22
22,2019,6100,2,22
22,2019,6101,2,22
22,2019,6112,,22
22,2019,6113,694,22
22,2019,6114,694,22
22,2019,6122,,22
22,2019,6123,25,22
22,2019,6124,25,22
22,2019,6130,2,22
22,2019,6131,2,22
22,2019,6140,2,22
22,2019,6141,,22
22,2019,6144,,22
22,2019,6145,,22
22,2019,6150,2,22
22,2019,6151,,22
22,2019,6154,,22
22,2019,6155,,22
22,2019,6160,2,22
22,2019,6161,,22
22,2019,6164,,22
22,2019,6165,,22
22,2019,6170,1,22
22,2019,6180,2,22
22,2019,6190,2,22
22,2019,6200,2,22
22,2019,6202,,22
22,2019,6203,,22
22,2019,6210,1,22
22,2019,6240,2,22
22,2019,6250,3,22
22,2019,6254,829,22
22,2019,6256,1,22
22,2019,6258,623,22
22,2019,6260,2,22
22,2019,6264,,22
22,2019,6270,2,22
22,2019,6271,,22
22,2019,6272,,22
22,2019,6273,,22
22,2019,6274,,22
22,2019,6275,,22
22,2019,6280,1,22
22,2019,6290,1,22
22,2019,6300,1,22
22,2019,6310,1,22
22,2019,6320,3,22
22,2019,6330,1,22
22,2019,6334,8,22
22,2019,6340,1,22
22,2019,6350,1,22
22,2019,6351,413,22
22,2019,6360,1,22
22,2019,7000,1,22
22,2019,7044,116,22
22,2019,7047,0,22
22,2019,7049,168,22
22,2019,7050,650,22
22,2019,7051,498971,22
22,2019,7052,850,22
22,2019,7053,332647,22
22,2019,7054,,22
22,2019,7055,,22
22,2019,7056,1500,22
22,2019,7057,831618,22
22,2019,7058,20,22
22,2019,7059,3,22
22,2019,7061,,22
22,2019,7062,,22
22,2019,7063,,22
22,2019,7064,,22
22,2019,7065,,22
22,2019,7066,,22
22,2019,7068,3287,22
22,2019,7069,,22
22,2019,7070,,22
22,2019,7071,,22
22,2019,7072,,22
22,2019,7073,,22
22,2019,7075,,22
22,2019,7076,,22
22,2019,7077,,22
22,2019,7078,,22
22,2019,7079,,22
22,2019,7080,,22
22,2019,7082,25,22
22,2019,7085,794,22
22,2019,7086,,22
22,2019,7087,5942388,22
22,2019,7088,,22
22,2019,7089,50417741,22
22,2019,7090,66702950,22
22,2019,7091,3287,22
22,2019,7092,,22
22,2019,7094,9440243,22
22,2019,7095,,22
22,2019,7096,,22
22,2019,7097,9443530,22
22,2019,7098,-15589919,22
22,2019,7099,-2206280,22
22,2019,7100,-3466641,22
22,2019,7101,-490598,22
22,2019,7102,-728518,22
22,2019,7103,-103100,22
22,2019,7104,29193781,22
22,2019,7105,4131494,22
22,2019,7427,2634760,22
22,2019,7428,,22
22,2019,7429,,22
22,2019,7430,,22
22,2019,7431,,22
22,2019,7529,16,22
22,2019,7530,2,22
22,2019,7531,106,22
22,2019,7532,,22
22,2019,7533,3,22
22,2019,7534,845,22
22,2019,7535,,22
22,2019,7536,20,22
22,2019,7537,1072,22
22,2019,7538,,22
22,2019,7539,,22
22,2019,7540,,22
22,2019,7541,,22
22,2019,7542,,22
22,2019,7543,,22
22,2019,7544,,22
22,2019,7545,,22
22,2019,7546,,22
22,2019,7548,,22
22,2019,7549,,22
22,2019,7550,,22
22,2019,7552,220604,22
22,2019,7553,32866,22
22,2019,7554,1990073,22
22,2019,7555,,22
22,2019,7556,45741,22
22,2019,7557,11500922,22
22,2019,7558,,22
22,2019,7559,288492,22
22,2019,7560,,22
22,2019,7561,,22
22,2019,7562,,22
22,2019,7563,,22
22,2019,7565,,22
22,2019,7566,,22
22,2019,7567,1100448,22
22,2019,7568,825316,22
22,2019,7569,275132,22
22,2019,7571,-598271,22
22,2019,7572,-233347,22
22,2019,7573,-198398,22
22,2019,7574,-34949,22
22,2019,7575,0.25,22
22,2019,7576,,22
22,2019,7577,776260,22
22,2019,7578,,22
22,2019,7579,1250,22
22,2019,7580,,22
22,2019,7581,,22
22,2019,7582,12000,22
22,2019,7583,,22
22,2019,7584,,22
22,2019,7585,1197710,22
22,2019,7586,,22
22,2019,7587,,22
22,2019,7432,,22
22,2019,7433,5942388,22
22,2019,7434,,22
22,2019,7435,,22
22,2019,7436,,22
22,2019,7438,,22
22,2019,7439,,22
22,2019,7440,,22
22,2019,7441,8577148,22
22,2019,7461,,22
22,2019,7462,,22
22,2019,7463,25,22
22,2019,7464,,22
22,2019,7465,,22
22,2019,7466,,22
22,2019,7467,,22
22,2019,7468,,22
22,2019,7469,,22
22,2019,7475,,22
22,2019,7476,,22
22,2019,7477,,22
22,2019,7478,,22
22,2019,7479,25,22
22,2019,7480,,22
22,2019,7481,,22
22,2019,7482,,22
22,2019,7483,,22
22,2019,7484,,22
22,2019,7485,,22
22,2019,7486,,22
22,2019,7487,25,22
22,2019,7488,,22
22,2019,7489,,22
22,2019,7490,,22
22,2019,7491,,22
22,2019,7492,,22
22,2019,7493,,22
22,2019,7494,,22
22,2019,7495,,22
22,2019,7496,,22
22,2019,7497,,22
22,2019,7498,,22
22,2019,7499,0,22
22,2019,7500,,22
22,2019,7502,,22
22,2019,7503,,22
22,2019,7504,,22
22,2019,7505,,22
22,2019,7506,44,22
22,2019,7507,6,22
22,2019,7508,459,22
22,2019,7509,,22
22,2019,7510,12,22
22,2019,7511,2366,22
22,2019,7512,,22
22,2019,7513,66,22
22,2019,7514,3321,22
22,2019,7515,,22
22,2019,7516,,22
22,2019,7517,,22
22,2019,7518,,22
22,2019,7519,,22
22,2019,7520,,22
22,2019,7521,,22
22,2019,7522,,22
22,2019,7523,,22
22,2019,7524,,22
22,2019,7525,,22
22,2019,7526,,22
22,2019,7527,,22
22,2019,7528,,22
22,2019,7588,,22
22,2019,7589,,22
22,2019,7590,,22
22,2019,7591,,22
22,2019,7592,,22
22,2019,7593,0,22
22,2019,7594,0,22
22,2019,7595,,22
22,2019,7596,,22
22,2019,7597,,22
22,2019,7598,,22
22,2019,7599,,22
22,2019,7600,,22
22,2019,7601,,22
22,2019,7602,,22
22,2019,7603,,22
22,2019,7604,,22
22,2019,7605,,22
22,2019,7606,,22
22,2019,7607,,22
22,2019,7608,,22
22,2019,7609,,22
22,2019,7610,,22
22,2019,7611,,22
22,2019,7612,,22
22,2019,7613,,22
22,2019,7614,,22
22,2019,7615,,22
22,2019,7616,,22
22,2019,7617,,22
22,2019,7618,,22
22,2019,7619,,22
22,2019,7620,,22
22,2019,7621,,22
22,2019,7622,,22
22,2019,7623,,22
22,2019,7624,,22
22,2019,7106,6874407,22
22,2019,7107,972864,22
22,2019,7108,43014938,22
22,2019,7109,5953952,22
22,2019,7110,23688012,22
22,2019,7111,3486291,22
22,2019,7112,3287,22
22,2019,7113,,22
22,2019,7117,5953952,22
22,2019,7118,3486291,22
22,2019,7119,,22
22,2019,7120,,22
22,2019,7121,-103100,22
22,2019,7122,,22
22,2019,7123,,22
22,2019,7124,,22
22,2019,7125,-32862294,22
22,2019,7126,-4650660,22
22,2019,7127,,22
22,2019,7128,66702950,22
22,2019,7130,,22
22,2019,7131,,22
22,2019,7132,288492,22
22,2019,7133,15466014,22
22,2019,7134,,22
22,2019,7135,819195,22
22,2019,7136,-1634358,22
22,2019,7138,,22
22,2019,7139,-2232543,22
22,2019,7141,,22
22,2019,7142,2458676,22
22,2019,7144,,22
22,2019,7145,3611533,22
22,2019,7147,,22
22,2019,7148,34,22
22,2019,7154,66,22
22,2019,7155,368,22
22,2019,7156,297,22
22,2019,7157,71,22
22,2019,7158,,22
22,2019,7159,82,22
22,2019,7161,,22
22,2019,7162,282,22
22,2019,7163,90,22
22,2019,7164,90,22
22,2019,7166,,22
22,2019,7167,56,22
22,2019,7168,,22
22,2019,7175,20,22
22,2019,7176,1051,22
22,2019,7177,58,22
22,2019,7178,22,22
22,2019,7179,,22
22,2019,7180,80,22
22,2019,7181,29,22
22,2019,7183,,22
22,2019,7184,100,22
22,2019,7185,32,22
22,2019,7186,32,22
22,2019,7188,,22
22,2019,7189,20,22
22,2019,7190,1,599
22,2019,7191,,22
22,2019,7192,,22
22,2019,7193,,22
22,2019,7194,,22
22,2019,7195,1,22
22,2019,7196,,22
22,2019,7197,1,988
22,2019,7199,,22
22,2019,7200,,22
22,2019,7201,,22
22,2019,7202,,22
22,2019,7203,,22
22,2019,7204,,22
22,2019,7205,3,22
22,2019,7206,2,22
22,2019,7207,2,22
22,2019,7208,,22
22,2019,7209,,22
22,2019,7210,2,22
22,2019,7218,1,22
22,2019,7219,,22
22,2019,7220,1,726
22,2019,7221,,22
22,2019,7222,,22
22,2019,7223,,22
22,2019,7225,66702950,22
22,2019,7234,48940377,22
22,2019,7235,17762573,22
22,2019,7236,220604,22
22,2019,7238,11500922,22
22,2019,7240,45741,22
22,2019,7242,,22
22,2019,7243,,22
22,2019,7244,3106,22
22,2019,7245,3321,22
22,2019,7248,,22
22,2019,7249,,22
22,2019,7250,41172546,22
22,2019,7251,3106,22
22,2019,7252,44,22
22,2019,7253,6070209,22
22,2019,7255,2366,22
22,2019,7256,0,22
22,2019,7258,12,22
22,2019,7259,26825900,22
22,2019,7260,-21753438,22
22,2019,7261,1072,22
22,2019,7263,-3866901,22
22,2019,7264,,22
22,2019,7266,0,22
22,2019,7267,1051,22
22,2019,7268,16,22
22,2019,7269,-7736888,22
22,2019,7271,845,22
22,2019,7274,3,22
22,2019,7282,10,22
22,2019,7285,,22
22,2019,7310,408200,22
22,2019,7311,74,22
22,2019,7313,,22
22,2019,7314,,22
22,2019,7315,,22
22,2019,7316,,22
22,2019,7317,,22
22,2019,7318,,22
22,2019,7320,,22
22,2019,7321,,22
22,2019,7322,,22
22,2019,7323,,22
22,2019,7324,,22
22,2019,7325,,22
22,2019,7410,-755265,22
22,2019,7411,3797,22
22,2019,7412,67,22
22,2019,7413,2,22
22,2019,7414,,22
22,2019,7415,,22
22,2019,7416,12,22
22,2019,7417,3,22
22,2019,7418,,22
22,2019,7419,,22
22,2019,7420,5,22
22,2019,7421,9,22
22,2019,7423,11,22
22,2019,7424,1,22
22,2019,7425,58,22
22,2019,7426,212,22
22,2019,7625,,22
22,2019,7626,,22
22,2019,7627,,22
22,2019,7628,,22
22,2019,7629,,22
22,2019,7630,,22
22,2019,7631,,22
22,2019,7632,,22
22,2019,7633,,22
22,2019,7634,,22
22,2019,7635,,22
22,2019,7636,,22
22,2019,7637,,22
22,2019,7638,,22
22,2019,7639,,22
22,2019,7640,,22
22,2019,7641,,22
22,2019,7642,,22
22,2019,7643,,22
22,2019,7644,,22
22,2019,7645,,22
22,2019,7646,,22
22,2019,7647,,22
22,2019,7648,,22
22,2019,7649,,22
22,2019,7650,,22
22,2019,7651,,22
22,2019,7652,,22
22,2019,7653,,22
22,2019,7654,,22
22,2019,7655,,22
22,2019,7656,,22
22,2019,7657,,22
22,2019,7658,,22
22,2019,7659,,22
22,2019,7660,,22
22,2019,7661,,22
22,2019,7662,,22
22,2019,7663,,22
22,2019,7664,,22
22,2019,7665,,22
22,2019,7666,,22
22,2019,7667,,22
22,2019,7668,,22
22,2019,7669,,22
22,2019,7670,,22
22,2019,7671,,22
22,2019,7672,,22
22,2019,7673,,22
22,2019,7674,,22
22,2019,7675,,22
22,2019,7676,,22
22,2019,7677,,22
22,2019,7678,,22
22,2019,7679,,22
22,2019,7680,,22
22,2019,7681,,22
22,2019,7682,,22
22,2019,7683,,22
22,2019,7684,,22
22,2019,7685,,22
22,2019,7686,,22
22,2019,7687,,22
22,2019,7688,,22
22,2019,7689,1990073,22
22,2019,7690,459,22
22,2019,7691,106,22
22,2019,7692,,22
22,2019,7693,14897893,22
22,2019,7694,,22
22,2019,7704,,22
22,2019,7705,,22
22,2019,7996,1387316,22
22,2019,7997,,22
22,2019,7998,,22
22,2019,7999,,22
22,2019,8000,,22
22,2019,8001,,22
22,2019,8004,,22
22,2019,8005,,22
22,2019,8006,,22
22,2019,8007,,22
22,2019,8009,,22
22,2019,8010,,22
22,2019,8011,,22
22,2019,8013,,22
22,2019,8014,-215,22
22,2019,8015,,22
22,2019,8016,,22
22,2019,8017,,22
22,2019,8018,,22
22,2019,8019,,22
22,2019,8022,,22
22,2019,8023,,22
22,2019,8024,,22
22,2019,8025,,22
22,2019,8027,,22
22,2019,8028,,22
22,2019,8029,,22
22,2019,8031,,22
22,2019,8032,-21,22
22,2019,8033,,22
22,2019,8034,,22
22,2019,8035,,22
22,2019,8036,,22
22,2019,8037,,22
22,2019,8040,,22
22,2019,8041,,22
22,2019,8042,,22
22,2019,8043,,22
22,2019,8045,,22
22,2019,8046,,22
22,2019,8047,,22
22,2019,8049,,22
22,2019,8050,,22
22,2019,8051,,22
22,2019,8052,,22
22,2019,8053,,22
22,2019,8054,,22
22,2019,8055,,22
22,2019,8056,,22
22,2019,8057,,22
22,2019,8058,,22
