periodyear,naicstitle,indcode,ownership,areaname,ownertitle,stfips,areatype,area,indlevel,pub_order,avgemp1,avgemp2,avgemp3,avgemp4,avg_estab1,avg_estab2,avg_estab3,avg_estab4,totwage1,totwage2,totwage3,totwage4,avgwkwage1,avgwkwage2,avgwkwage3,avgwkwage4,empYear,avg_estabYear,totwageYear,avgwkwageYear,gjg_total1,gjg_total2,gjg_total3,gjg_total4,gjg_totalYear,gjg_expanding1,gjg_expanding2,gjg_expanding3,gjg_expanding4,gjg_expandingYear,gjg_openings1,gjg_openings2,gjg_openings3,gjg_openings4,gjg_openingsYear,gjl_total1,gjl_total2,gjl_total3,gjl_total4,gjl_totalYear,gjl_contracting1,gjl_contracting2,gjl_contracting3,gjl_contracting4,gjl_contractingYear,gjl_closing1,gjl_closing2,gjl_closing3,gjl_closing4,gjl_closingYear,births_estabs1,births_estabs2,births_estabs3,births_estabs4,births_estabsYear,births_employ1,births_employ2,births_employ3,births_employ4,births_employYear,deaths_estabs1,deaths_estabs2,deaths_estabs3,deaths_estabs4,deaths_estabsYear,deaths_employ1,deaths_employ2,deaths_employ3,deaths_employ4,deaths_employYear,
"2011","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",241263,252118,251612,253519,17119,17269,17368,17356,2047047430,2182121000,2291614172,2342928089,652,665,700,710,249628,17278,8863710691,682,11077,24309,14013,14791,22386,8955,19835,11481,13182,15939,2122,4474,2532,1609,6447,16309,11505,15067,17712,18743,13071,9639,13697,14635,13241,3238,1866,1370,3077,5502,342,351,404,239,1051,1438,1671,1778,1005,5547,340,304,260,236,930,1564,1211,905,1155,4820
"2010","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",236003,248362,247192,249682,17061,17159,17240,17214,1935693089,2076239393,2150058983,2316206174,630,643,669,713,245310,17169,8478197639,664,10063,24041,12228,14902,20945,7604,19704,10486,13052,15424,2459,4337,1742,1850,5521,17707,9478,15257,16762,18896,14185,7889,13335,13953,13315,3522,1589,1922,2809,5581,350,182,253,250,858,1720,1579,1114,817,4664,372,241,303,268,958,1688,1149,1137,990,4620
"2009","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",243367,249602,246545,247556,17377,17203,17175,17197,2030028987,2053197695,2084686430,2241209844,641,632,650,696,246768,17238,8409122956,655,9650,23329,12509,14448,17429,7729,18503,10013,13100,12499,1921,4826,2496,1348,4930,22628,13431,16751,17403,27773,17744,11428,14946,14596,20763,4884,2003,1805,2807,7010,138,351,321,142,736,1347,1741,1337,488,4231,538,281,313,260,1184,2483,1288,1183,1019,6084
"2008","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",253169,262008,259946,259635,17888,18054,17815,17833,2115976538,2143469295,2169224797,2277054031,642,629,641,674,258690,17898,8705724661,647,10918,23613,12670,14980,20475,8497,19311,10785,12824,14086,2421,4302,1885,2156,6389,19071,11446,17041,20702,26569,15577,9016,15141,17506,19342,3494,2430,1900,3196,7227,314,241,260,344,911,1679,1660,1333,1294,5610,406,562,411,475,1509,1883,1642,1355,1657,6336
"2007","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",252668,263633,261864,263786,17913,18107,18014,18011,2051523092,2110177288,2125539493,2248642450,624,615,624,655,260488,18011,8535882323,630,13079,26292,13696,17241,26070,9813,21879,10930,14949,17387,3266,4413,2766,2292,8683,17413,12896,17342,19353,22731,14118,9696,15571,15669,14910,3295,3200,1771,3684,7821,383,392,436,302,1260,2595,2087,1807,1521,7402,379,483,314,450,1397,2014,2141,1272,1647,6863
"2006","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",249673,261027,259186,260835,18482,18742,18281,18384,1956954651,2028866177,2030451811,2167848133,602,597,602,639,257680,18472,8184120772,610,12443,26395,13415,17997,26342,9415,23205,11755,14339,18234,3028,3190,1660,3658,8108,17575,11838,18577,21026,25090,14552,9535,15017,16504,15346,3023,2303,3560,4522,9744,426,375,264,262,1189,2591,2000,1170,1615,7445,313,337,628,326,1468,1840,1689,2662,2696,7983
"2005","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",240713,253173,255432,256749,17400,18022,18257,18308,1740445908,1913379693,2012524315,2066037642,556,581,606,618,251517,17997,7732387558,590,11038,24782,17696,17322,28033,9107,20010,14429,14855,19168,1931,4772,3267,2467,8865,19169,11385,15649,18953,22316,15212,10263,14097,17720,17056,3957,1122,1552,1233,5260,224,241,393,406,1115,1086,1119,2337,1927,6301,540,136,292,211,1074,1868,594,1172,906,4611
"2004","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",236402,250032,248237,252134,16978,17187,17311,17436,1718173687,1859166833,1882858614,2108205446,559,571,583,643,246701,17228,7568404580,589,12571,27576,15193,16598,28214,8668,21912,12180,13932,18476,3903,5664,3013,2666,9738,18312,12317,17065,18020,22035,13817,9401,13734,15152,13643,4495,2916,3331,2868,8392,270,358,478,403,1292,2653,1829,2313,1907,8201,310,276,397,287,1015,2258,2228,1685,1225,6986
"2003","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",234156,245261,243478,245173,16436,16681,16723,16866,1660122160,1771694868,1762370451,1937694319,545,555,556,607,242017,16677,7131881798,566,11198,26365,14070,15634,23990,8083,20671,11592,13134,15101,3115,5694,2478,2500,8889,18729,13119,16181,19082,23739,14885,10859,13690,15378,15772,3844,2260,2491,3704,7967,263,497,347,355,1271,2036,2617,1667,1697,7654,323,252,264,265,904,2012,1494,1619,1183,6070
"2002","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",232748,242656,242163,242910,15944,16226,16357,16363,1594680852,1708100915,1709268558,1857477650,527,541,542,588,240119,16223,6869527975,550,13020,26461,15258,15578,26858,9688,21086,12168,13378,17582,3332,5375,3090,2200,9276,18357,13643,15622,19026,23284,15349,11470,13792,15176,15060,3008,2173,1830,3850,8224,257,553,412,275,1261,1860,2646,2058,1449,7538,334,247,231,249,858,1356,1328,1255,1815,6913
"2001","Total, All Industries","000000","00","Central Minnesota               ","Total, All Ownerships                   ","27","09","CENT00","0","1",230023,239236,237590,240187,15698,15853,16007,16025,1533443367,1612823415,1608702430,1756198027,512,518,520,562,236759,15896,6511167239,528,12160,25035,14760,17101,25629,9165,20838,12034,13422,16844,2995,4197,2726,3679,8785,17893,13546,17580,19281,24971,14347,11240,15273,15532,17640,3546,2306,2307,3749,7331,298,237,236,390,957,2100,1511,1496,2415,7513,332,237,224,300,911,1926,1176,1063,1658,5718
"2021","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",129155,135365,136500,,8788,8898,8968,,1572345273,1717640199,1789151425,,936,976,1008,,,,,,8555,999999,999999,999999,999999,7148,999999,999999,999999,999999,1407,999999,999999,999999,999999,7881,999999,999999,999999,999999,6412,999999,999999,999999,999999,1469,999999,999999,999999,999999,118,999999,999999,999999,999999,308,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2020","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",139919,123519,131906,132345,8824,8904,8989,9061,1644644548,1521431122,1585203792,1773271101,904,947,924,1030,131922,8945,6524550563,951,5455,9060,11246,8817,7680,4633,6947,9974,7730,6006,822,2113,1272,1087,1674,8708,19156,7353,12772,21094,7316,17219,6700,10187,17848,1392,1937,653,2585,3246,122,107,116,119,369,376,407,306,406,1324,132,191,999999,999999,999999,474,655,999999,999999,999999
"2019","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",140549,145575,144994,143612,8730,8801,8868,8931,1618836280,1664624996,1675968793,1754861734,885,879,889,939,143683,8833,6714291803,898,5094,13592,5862,8258,9344,4531,11329,4990,7455,7804,563,2263,872,803,1540,7657,5879,10233,10073,10285,6542,5244,9127,8290,8002,1115,635,1106,1783,2283,97,122,127,110,351,279,386,388,355,1265,150,108,149,139,442,484,335,625,455,1883
"2018","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",140336,144968,145332,144057,8711,8816,8879,8916,1551148406,1606823303,1622546947,1710308994,850,852,858,913,143673,8831,6490827650,868,5910,14073,6288,7330,10529,5128,11477,5681,6762,8522,782,2596,607,568,2007,7966,6504,9492,9339,10182,6779,5721,8487,7618,7823,1187,783,1005,1721,2359,97,155,119,94,368,492,661,364,229,1665,158,107,135,118,400,533,408,680,433,2045
"2017","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",139893,144412,145404,143737,8505,8640,8665,8712,1478191415,1545718555,1551754642,1614775494,812,823,820,864,143362,8631,6190440106,830,6264,14001,6324,7639,10500,5369,12207,5844,6862,8435,895,1794,480,777,2065,7972,6416,8523,10590,9774,7066,5708,7688,8873,7762,906,708,835,1717,2012,92,130,104,106,347,401,680,302,382,1727,113,137,116,130,394,454,419,426,426,1639
"2016","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",137849,142976,144176,142492,8372,8421,8464,8500,1373151496,1420008142,1580536506,1558374086,766,763,843,841,141873,8439,5932070230,803,5735,14024,7167,7636,10347,4994,11475,6517,6680,8346,741,2549,650,956,2001,9408,6367,8885,10521,10853,7940,5581,7902,8694,8485,1468,786,983,1827,2368,117,109,109,99,353,447,400,329,420,1695,140,116,106,125,395,426,436,532,608,1979
"2015","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",138980,144466,145201,142277,8547,8496,8376,8405,1451929521,1432521179,1522476591,1561572991,803,762,806,844,142731,8456,5968500282,804,6039,14784,7118,7861,10763,4962,11708,6371,7225,8048,1077,3076,747,636,2715,8072,6706,9722,11466,10963,6668,5940,9064,9510,8376,1404,766,658,1956,2587,129,157,117,111,419,687,853,610,408,2256,125,118,105,168,414,491,570,410,707,2223
"2014","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",137082,142556,144431,142370,8629,8637,8608,8606,1397074587,1367741388,1485781882,1488254036,783,738,791,804,141610,8620,5738851893,779,4892,15007,7532,7364,11098,4246,12023,6620,6443,8356,646,2984,912,921,2742,8081,6285,9088,10271,10164,6331,5419,8099,8422,7483,1750,866,989,1849,2681,59,183,106,64,323,264,864,638,395,2335,161,118,125,131,451,786,642,504,445,2227
"2013","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",136475,141373,142529,140906,8820,8870,8898,8696,1354954113,1350509061,1416704589,1424254012,763,734,764,777,140321,8821,5546421775,760,6291,13846,6913,7751,11076,4907,11098,6051,7047,8584,1384,2748,862,704,2492,8412,6828,8724,9929,10142,6941,5897,7649,8109,7622,1471,931,1075,1820,2520,126,141,120,66,356,830,587,573,241,1912,150,135,125,138,449,578,543,611,532,1990
"2012","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",133932,139413,140822,139840,9098,8923,8903,8918,1308366563,1287027764,1364273328,1368996995,751,710,745,753,138502,8961,5328664650,740,5725,14285,7851,8234,11965,4798,11649,6589,7427,8925,927,2636,1262,807,3040,8209,6676,9396,9842,10020,6858,5736,8417,8106,7188,1351,940,979,1736,2832,128,71,174,84,366,599,513,897,540,2561,154,131,158,137,472,634,671,694,381,2466
"2011","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",133813,139590,139958,137931,9211,9255,9248,9225,1219561600,1305852296,1376300944,1330833081,701,719,756,742,137823,9235,5232547921,730,5393,14571,7485,7589,10868,4284,11671,6424,6855,8338,1109,2900,1061,734,2530,7889,6370,9032,11017,10140,6732,5116,8099,8905,7433,1157,1254,933,2112,2707,172,192,163,99,437,661,889,754,268,2077,133,169,131,133,441,443,897,486,463,2287
"2010","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",132836,138821,139644,138450,9243,9299,9304,9278,1156623873,1262619382,1259373065,1358564442,669,699,693,754,137438,9281,5037180762,704,9016,13707,7795,8363,14597,5273,11248,7090,7543,9383,3743,2459,705,820,5214,11429,6264,9452,10790,13645,7440,5563,8527,8517,8223,3989,701,925,2273,5422,173,78,95,110,368,3328,630,327,442,4823,173,124,152,151,489,3112,392,528,832,4787
"2009","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",134914,137404,137765,136892,9390,9345,9333,9324,1206661077,1195261052,1199797586,1294504915,687,669,669,727,136744,9348,4896224630,688,5439,13081,7081,9414,9872,4519,10630,6017,8656,7424,920,2451,1064,758,2448,11548,8287,9244,10730,14598,9741,7501,8546,8609,11570,1807,786,698,2121,3028,66,142,144,78,344,580,672,559,389,1922,202,97,134,111,451,1038,445,416,435,2359
"2008","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",139169,143909,144527,141867,9582,9643,9563,9560,1226558456,1277045103,1273459283,1346766673,677,682,677,730,142368,9587,5123829515,692,5834,13462,6753,8066,10715,4702,11376,5865,6754,8180,1132,2086,888,1312,2535,9373,6504,9458,11900,13824,7569,5463,8280,9630,10148,1804,1041,1178,2270,3676,146,94,134,168,419,806,340,635,701,2281,167,236,211,266,697,1095,684,689,936,3036
"2007","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",137990,143620,144488,143603,9615,9709,9613,9623,1175468193,1263628392,1222941706,1305118057,655,676,651,699,142425,9640,4967156348,670,5663,16026,7180,9032,12604,4343,12807,5707,7945,8389,1320,3219,1473,1087,4215,9743,6772,9920,10297,11554,8218,5397,9060,8074,8132,1525,1375,860,2223,3422,159,207,184,148,569,1055,1358,651,694,3469,166,199,153,219,625,607,831,500,1029,2831
"2006","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",138126,142556,143635,142229,9878,9949,9734,9747,1140122850,1187849967,1165653773,1238288666,634,640,624,669,141637,9827,4731915256,642,6822,14782,8288,8746,13588,5581,13475,7461,7684,10445,1241,1307,827,1062,3143,9643,7855,11124,9923,13499,8083,6611,9253,8256,8738,1560,1244,1871,1667,4761,170,171,94,109,485,1007,874,371,628,2837,190,159,307,139,736,1245,667,1391,615,3905
"2005","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",134780,140917,142755,141645,9482,9754,9868,9848,1059170657,1104147221,1183063200,1199456403,604,602,637,651,140024,9738,4545837481,624,5788,14933,8396,9371,14424,4917,12045,6871,8224,9945,871,2888,1525,1147,4479,9532,6610,9732,10463,12240,7768,5992,8878,9821,9189,1764,618,854,642,3051,88,116,197,191,523,509,722,968,926,2988,243,82,133,91,507,910,274,689,437,2746
"2004","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",134008,139897,140652,139978,9336,9446,9452,9500,1071074451,1075493734,1119662987,1222155540,614,591,612,671,138634,9434,4488386712,622,7125,15672,8099,9315,13900,5571,12285,6394,7898,9055,1554,3387,1705,1417,4845,9977,7066,9895,11343,12003,7868,6070,8018,9442,7870,2109,996,1877,1901,4133,97,179,217,183,566,812,1047,1264,985,3798,176,153,198,160,554,1046,659,1033,711,3424
"2003","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",134855,138848,139060,137332,9309,9391,9404,9400,1042430035,1046944903,1083419091,1091556876,594,580,599,611,137524,9376,4264350905,596,6786,14873,7994,9019,13555,4775,11961,6746,7252,8835,2011,2912,1248,1767,4720,10219,9317,10280,11590,16424,8646,6982,8794,8885,10380,1573,2335,1486,2705,6044,152,218,154,148,561,1105,1122,788,792,3662,191,166,151,157,553,854,1865,791,1314,4883
"2002","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",134144,139331,141631,139604,9215,9336,9333,9311,1012309990,1043738722,1075411335,1077161498,580,576,584,593,138678,9299,4208621545,583,8425,15788,9265,9370,15686,5337,12051,7843,7966,9496,3088,3737,1422,1404,6190,11430,8165,9735,12300,14477,7944,6823,8461,9638,8362,3486,1342,1274,2662,6115,115,259,169,116,525,2346,1497,947,605,5306,161,152,127,145,467,2282,1008,580,699,4938
"2001","Total, All Industries","000000","00","Northeast Minnesota             ","Total, All Ownerships                   ","27","09","NE0000","0","1",136256,139819,140817,139175,9281,9346,9387,9336,1000392523,1002273500,1022392759,1040240302,564,551,558,574,139017,9338,4065299084,562,6744,14881,8046,8791,12856,4911,12433,6659,7275,8850,1833,2448,1387,1516,4006,10937,8465,9880,11985,15537,9602,7217,8616,9827,12006,1335,1248,1264,2158,3531,126,110,109,145,391,1259,620,826,860,3186,157,132,149,187,497,612,774,620,705,2541
"2021","Total, All Industries","000000","00","Northwest Minnesota             ","Total, All Ownerships                   ","27","09","NW0000","0","1",208511,220526,224302,,17080,17376,17529,,2392238629,2541506408,2696947288,,882,886,924,,,,,,15830,999999,999999,999999,999999,13033,999999,999999,999999,999999,2797,999999,999999,999999,999999,13219,999999,999999,999999,999999,10742,999999,999999,999999,999999,2477,999999,999999,999999,999999,222,999999,999999,999999,999999,725,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2020","Total, All Industries","000000","00","Northwest Minnesota             ","Total, All Ownerships                   ","27","09","NW0000","0","1",215390,201543,214484,213027,17098,17305,17440,17610,2291986441,2240857685,2361662244,2643740155,818,855,846,954,211111,17363,9538246525,868,8323,19582,16233,14054,14884,6632,15207,14199,12535,10718,1691,4375,2034,1519,4166,14823,22329,12198,22979,29078,12442,19876,10817,17778,23447,2381,2453,1381,5201,5631,219,231,213,242,717,728,730,568,695,2388,268,297,999999,999999,999999,850,945,999999,999999,999999
"2019","Total, All Industries","000000","00","Northwest Minnesota             ","Total, All Ownerships                   ","27","09","NW0000","0","1",214521,226774,227590,224054,16826,17076,17213,17330,2203402289,2310986308,2341368673,2460279709,790,783,791,844,223235,17111,9316036979,802,8106,28667,11114,13466,17069,6886,22925,9739,12077,13641,1220,5742,1375,1389,3428,14113,10617,17337,18889,16724,11774,9375,15525,15015,12432,2339,1242,1812,3874,4292,192,337,249,232,787,556,1108,807,684,2687,292,212,226,223,740,822,699,1146,601,3218
"2018","Total, All Industries","000000","00","Northwest Minnesota             ","Total, All Ownerships                   ","27","09","NW0000","0","1",213764,225764,227378,223867,16791,17026,17183,17208,2157128324,2253680135,2275115924,2402019801,776,767,769,825,222693,17052,9087944184,784,9267,27947,11124,13017,17589,7712,22631,9898,11657,13868,1555,5316,1226,1360,3721,14216,10137,17009,18912,16417,11708,8971,15132,15272,11726,2508,1166,1877,3640,4691,225,327,233,193,760,846,1070,638,606,2887,312,187,247,258,778,1157,628,1076,827,3918
"2017","Total, All Industries","000000","00","Northwest Minnesota             ","Total, All Ownerships                   ","27","09","NW0000","0","1",212688,224660,225506,222508,16286,16558,16675,16770,2059921887,2158352179,2172290069,2300960579,745,739,740,795,221341,16572,8691524714,755,9820,27057,10999,14174,18333,7714,23546,9494,11683,13465,2106,3511,1505,2491,4868,13149,10280,17391,18896,15958,11494,9026,15686,15177,12149,1655,1254,1705,3719,3809,243,288,237,233,797,873,898,946,1628,4062,226,256,236,266,738,911,621,867,851,3002
"2016","Total, All Industries","000000","00","Northwest Minnesota             ","Total, All Ownerships                   ","27","09","NW0000","0","1",210163,222564,224283,220175,15946,16111,16177,16232,1913744940,2056919774,2171375862,2191880455,700,710,744,765,219296,16117,8333921031,730,8879,26952,12096,12558,16635,7438,21406,10383,11131,12872,1441,5546,1713,1427,3763,15716,11052,15799,19468,18061,13281,9484,14570,15358,14220,2435,1568,1229,4110,3841,222,275,191,241,738,784,1235,780,793,3109,291,223,195,254,768,803,754,611,903,2831
"2015","Total, All Industries","000000","00","Northwest Minnesota             ","Total, All Ownerships                   ","27","09","NW0000","0","1",208230,221514,221806,219905,16358,16370,16083,16066,1880548754,1964184322,2027751054,2197206790,694,682,703,768,217864,16219,8069690920,712,8944,26736,11163,14371,18551,7271,20798,9919,12961,14243,1673,5938,1244,1410,4308,14210,9906,15792,18578,15815,11503,8573,14551,14634,11443,2707,1333,1241,3944,4372,226,359,217,200,768,1001,1449,783,801,3395,267,227,181,368,823,1100,1009,655,1173,3749
"2014","Total, All Industries","000000","00","Northwest Minnesota             ","Total, All Ownerships                   ","27","09","NW0000","0","1",206526,219961,221322,217768,16457,16550,16529,16486,1810184378,1895897606,1963712679,2079736280,674,663,682,734,216394,16506,7749530943,688,8707,28698,11144,13356,18495,7439,21695,9863,11793,14079,1268,7003,1281,1563,4416,14848,9558,16311,19220,16487,12057,8299,14544,15109,12216,2791,1259,1767,4111,4271,133,453,192,148,702,573,2085,616,779,3554,314,195,240,285,803,1004,738,951,1280,3532
